"TOA5","69927","CR1000","69927","CR1000.Std.31.03","CPU:QikIsland_Met_2018_v1.1.CR1","58687","CBAY_MET_1HR"
"TIMESTAMP","TEMPERATURE_Avg","WIND_SPEED","WIND_DIRECTION","GUST_Max","RH_B_Avg","BP_Avg","BattV_Avg","Kdn_Avg","Kup_Avg","LdnCo_Avg","LupCo_Avg","Ux_Avg","Uy_Avg","Uz_Avg","CO2_op_Avg","H2O_op_Avg","CO2_Avg","H2O_Avg","Pfast_cp_Avg","xco2_cp_Avg","xh2o_cp_Avg","mfc_Avg"
"TS","Deg C","","Deg","km/hr","","kPa","Volts","W/m^2","W/m^2","W/m^2","W/m^2","","","","","","","","","","",""
"","Avg","WVc","WVc","Max","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2018-09-16 17:00:00",0.089,39.09,299.7,45.37,81.4,101.1,12.96,28.89,4.22,301.8,315,5.96,9.43,0.785,17.95,181.9,749,1.286,101,405,1.649,0.178
"2018-09-16 18:00:00",0.021,36.23,295.8,45.16,82.6,101.1,12.96,12.8,1.746,302.3,314.4,4.839,9.07,0.761,17.96,181.5,747.3,1.213,101,405.4,1.621,0.177
"2018-09-16 19:00:00",-0.395,31.92,293.5,39.87,87.8,101,12.96,10.49,0.868,301.8,313.3,3.986,8.11,0.709,17.83,159,725.7,0.286,101,405.6,1.385,0.179
"2018-09-16 20:00:00",-0.722,25.55,308,31.75,88.6,101,12.96,0.615,-0.738,303.2,312.1,4.671,5.45,0.543,17.8,188.2,724.6,0.433,101,397.7,1.124,0.204
"2018-09-16 21:00:00",-0.867,23.98,305.2,27.8,90.8,101,12.95,-0.93,-0.796,303,311.1,4.164,5.406,0.538,17.92,194.1,723.9,-0.027,100.9,384.7,0.78,0.206
"2018-09-16 22:00:00",-1.159,19.23,310.2,23.07,91.5,100.9,12.96,-1.005,-0.887,304.1,310,3.754,4.07,0.535,17.99,165,707.1,-0.356,100.9,361.7,0.537,0.206
"2018-09-16 23:00:00",-1.59,18.24,333.8,21.1,92.9,100.9,12.96,-0.805,-0.756,301.9,308.4,4.699,1.725,0.566,17.96,195.4,711.7,-0.447,100.9,307.4,0.264,0.204
"2018-09-17 00:00:00",-2.236,18.87,356.2,22.3,93.2,100.8,12.95,-0.915,-0.815,300.3,306.3,5.316,-0.415,0.528,18.19,157.5,721.4,-0.474,100.8,262.1,-0.087,0.198
"2018-09-17 01:00:00",-2.709,17.17,356.3,21.59,93,100.8,12.95,-0.835,-0.725,297.8,304.5,5.046,-0.29,0.573,18.21,164.7,728.8,-0.142,100.8,404.1,-0.16,0.187
"2018-09-17 02:00:00",-3.313,15.63,2.908,22.23,92.1,100.8,12.95,-0.93,-0.756,294.3,302,4.577,-0.944,0.542,18.31,156.5,744.9,0.288,100.7,403.2,-0.415,0.195
"2018-09-17 03:00:00",-3.19,16.11,1.695,19.12,76.86,100.7,12.95,-0.795,-0.329,287.6,299.5,4.62,-0.992,0.509,18.27,154.7,758.8,0.668,100.7,404.7,-0.525,0.191
"2018-09-17 04:00:00",-3.061,15.51,2.017,22.3,72.37,100.6,12.95,-0.875,-0.387,286.9,299.4,4.375,-0.867,0.43,18.25,155,759,0.66,100.6,405.6,-0.488,0.189
"2018-09-17 05:00:00",-3.635,12.15,359.9,16.86,82.3,100.6,12.95,-1.995,-1.04,287.6,299.1,3.446,-0.519,0.37,18.33,126.9,749.6,0.287,100.6,405.5,-0.678,0.19
"2018-09-17 06:00:00",-3.757,13.12,358,19.76,79.12,100.6,12.95,-2.83,-0.014,284.9,297.8,3.814,-0.445,0.314,18.6,79.01,758.7,0.443,100.6,405.6,-0.768,0.185
"2018-09-17 07:00:00",-4.055,18.82,352.5,23.92,75.24,100.5,12.95,2.474,3.384,236.5,292.7,5.423,-0.062,0.533,18.28,143.3,760.6,0.455,100.5,405.7,-0.773,0.171
"2018-09-17 08:00:00",-4.874,21.67,355.1,27.38,80.5,100.5,12.94,40.14,21.52,240,291.5,6.383,-0.251,0.731,18.3,141.9,760.2,0.297,100.5,405.9,-0.851,0.165
"2018-09-17 09:00:00",-5.168,21.76,349.3,27.59,81.9,100.5,12.94,149.9,64.72,247.1,292,6.324,0.303,0.717,18.34,139.8,761.9,0.283,100.5,406.2,-0.507,0.162
"2018-09-17 10:00:00",-5.463,21.57,349.4,26.6,83.2,100.5,12.94,168.6,85.9,246.6,292.2,6.201,0.21,0.69,18.34,137.6,762.5,0.231,100.5,406.2,-0.637,0.162
"2018-09-17 11:00:00",-5.279,20.89,348.2,26.95,80.2,100.5,12.95,253.2,122.8,236.8,292.4,5.812,0.388,0.756,18.33,136.4,763.8,0.334,100.5,406.3,-0.458,0.164
"2018-09-17 12:00:00",-4.951,19.86,337.7,25.97,79.41,100.5,12.95,300.2,152.7,240.2,294.8,5.238,1.518,0.553,18.32,140,763,0.394,100.6,406.1,-0.194,0.166
"2018-09-17 13:00:00",-4.653,20.22,333.9,25.9,77.74,100.6,12.95,346.2,180.4,237.5,296.8,5.373,2.028,0.631,18.3,141.1,762.2,0.452,100.6,405.8,-0.05,0.166
"2018-09-17 14:00:00",-4.466,21.74,328.8,27.45,77.88,100.6,12.95,386.9,210.9,218.9,297.8,5.336,2.59,0.656,18.29,142,762.8,0.494,100.6,405.6,0.049,0.163
"2018-09-17 15:00:00",-4.11,22.03,327.4,34.72,74.74,100.6,12.94,306.5,169,227.1,299.6,5.235,2.819,0.527,18.26,140.2,761.2,0.534,100.6,405.6,0.238,0.166
"2018-09-17 16:00:00",-3.886,23.12,318,32.03,72.25,100.5,12.95,175.6,100.3,261.7,300.5,5.15,3.905,0.646,18.27,141.7,759.3,0.522,100.5,405.4,0.477,0.165
"2018-09-17 17:00:00",-4.304,29.8,340.5,37.4,78.12,100.5,12.95,128.8,75.98,255.4,298.4,8.3,1.541,0.906,18.28,132.4,757.7,0.422,100.5,405.1,0.253,0.157
"2018-09-17 18:00:00",-4.674,27.42,336.1,35.99,68.63,100.6,12.94,99.9,74.18,217,293.5,7.567,2.155,0.797,18.33,125.9,764.6,0.356,100.6,405,-0.142,0.155
"2018-09-17 19:00:00",-4.46,26.61,323.6,34.15,67.41,100.6,12.94,22.43,13.51,272,295.5,6.505,3.653,0.732,18.3,127.8,764.3,0.377,100.6,404.8,-0.286,0.157
"2018-09-17 20:00:00",-4.368,26.55,317.1,31.19,70.88,100.6,12.95,2.145,1.409,276.4,295.8,5.985,4.462,0.717,18.28,134.6,760.4,0.414,100.6,404.6,-0.476,0.16
"2018-09-17 21:00:00",-4.321,25.77,328.9,33.52,71.37,100.5,12.95,-0.94,-0.243,278.8,295.8,6.738,2.805,0.78,18.25,137.4,760.3,0.425,100.5,404.6,-0.567,0.158
"2018-09-17 22:00:00",-4.641,26.34,319,31.82,74.48,100.5,12.95,-0.935,-0.288,277.3,295,6.276,4.007,0.788,18.26,139.7,760.3,0.354,100.5,404.6,-0.717,0.16
"2018-09-17 23:00:00",-4.833,27.66,306,34.57,74.41,100.5,12.94,-0.805,-0.342,278.5,294.4,5.158,6.001,0.664,18.28,134.8,761.2,0.341,100.5,404.7,-0.755,0.158
"2018-09-18 00:00:00",-5.104,29.3,303.1,36.76,76.08,100.5,12.94,-0.895,-0.365,275.2,293.5,4.988,6.567,0.754,18.28,136.6,760,0.259,100.4,404.9,-0.772,0.156
"2018-09-18 01:00:00",-5.007,29.82,300.5,36.48,79.37,100.4,12.94,-1.035,-0.347,271.1,293.4,4.734,6.844,0.69,18.24,142.8,755.9,0.189,100.4,404.9,-0.688,0.157
"2018-09-18 02:00:00",-4.671,31.32,298.8,38.67,82.1,100.3,12.94,-0.785,-0.266,278.8,295.1,4.681,7.569,0.661,18.21,147.9,752.8,0.236,100.3,404.9,-0.553,0.157
"2018-09-18 03:00:00",-4.548,28.3,305.7,33.23,84.1,100.3,12.94,-0.895,-0.441,278.7,295.7,5.076,6.126,0.647,18.2,152.2,748.9,0.176,100.3,404.9,-0.498,0.158
"2018-09-18 04:00:00",-4.581,28.55,307.1,35.7,84.9,100.2,12.95,-0.69,-0.491,282.9,296.1,5.59,5.907,0.727,18.24,151.1,746.7,0.13,100.2,404.9,-0.458,0.158
"2018-09-18 05:00:00",-4.47,28.69,305.9,33.59,80.1,100.2,12.94,-0.765,-0.27,281,295.8,5.408,6.161,0.651,18.18,147.5,754.5,0.347,100.2,404.9,-0.38,0.157
"2018-09-18 06:00:00",-4.257,26.77,303.2,31.33,79.88,100.1,12.94,-0.785,-0.248,281.7,296.3,4.661,6.023,0.561,18.18,150.8,751.7,0.378,100.1,404.9,-0.241,0.158
"2018-09-18 07:00:00",-4.108,21.3,321.2,28.65,81.5,100.1,12.95,1.52,0.963,278.9,296.5,4.411,3.242,0.484,18.11,156.4,750.4,0.38,100.1,404.9,-0.17,0.169
"2018-09-18 08:00:00",-4.493,19.63,359.5,25.12,83.7,100.1,12.95,29.76,14.94,253.7,294.2,5.618,-0.753,0.568,18.18,153.9,748.9,0.195,100.1,404.9,-0.389,0.175
"2018-09-18 09:00:00",-4.571,22.44,360,27.1,84.8,100.1,12.94,66.87,32.71,254.8,294.7,6.296,-0.771,0.728,18.17,154.3,747.3,0.129,100.1,405.1,-0.403,0.17
"2018-09-18 10:00:00",-4.332,24.17,355.4,28.93,86.1,100.1,12.94,123,53.76,253.1,296.3,7.16,-0.406,0.814,18.17,158.4,744.9,0.115,100.1,405.2,-0.228,0.162
"2018-09-18 11:00:00",-4.178,24.69,36.41,28.01,83.1,100.2,12.94,160,68.53,268.8,298.6,4.661,-4.784,0.531,18.2,150.9,750.8,0.342,100.2,326.1,-0.12,0.189
"2018-09-18 12:00:00",-4.431,25.81,38.6,31.4,80.5,100.3,12.95,248.9,108.8,255.4,298.8,5.008,-6.451,0.469,18.2,149.2,753.9,0.36,100.3,336.4,-0.348,0.213
"2018-09-18 13:00:00",-4.125,33.38,36.33,41.21,80.6,100.3,12.95,214.3,99.7,262.4,300,6.574,-7.941,0.59,18.11,151.4,754.1,0.361,100.3,360.1,-0.308,0.23
"2018-09-18 14:00:00",-4.222,33.65,33.76,39.16,76.36,100.4,12.95,288.5,132.7,262.8,301.1,6.941,-7.627,0.636,18.14,134.2,760,0.425,100.4,364.1,-0.302,0.231
"2018-09-18 15:00:00",-4.41,29.47,26.05,34.5,80.2,100.5,12.94,134.5,63.97,276.7,299.4,7.018,-5.755,0.686,18.04,140.7,757.2,0.365,100.5,339.8,-0.416,0.216
"2018-09-18 16:00:00",-4.108,26.5,12.47,31.47,79.82,100.5,12.94,142.2,67.55,270.7,300.1,7.377,-3.165,0.733,18.02,143.4,756.5,0.442,100.5,299.3,-0.369,0.19
"2018-09-18 17:00:00",-4.213,22.21,4.825,27.59,79.66,100.5,12.94,108.4,52.69,270.9,299.6,6.278,-1.713,0.702,18.03,141.7,755,0.405,100.5,286.5,-0.43,0.183
"2018-09-18 18:00:00",-4.177,28.39,348.9,37.19,81.5,100.5,12.95,59.21,31.1,255.9,297.4,7.698,0.476,0.915,18,142.3,753,0.284,100.6,375.7,-0.377,0.16
"2018-09-18 19:00:00",-3.951,24.38,337.3,33.23,82.2,100.5,12.95,13.23,6.854,273,297.9,6.754,1.83,0.769,17.93,143.8,749.1,0.253,100.5,385,-0.185,0.158
"2018-09-18 20:00:00",-3.893,30.08,333.4,35.07,83.7,100.5,12.95,0.98,0.752,279,298.3,8.16,2.76,0.888,17.92,146.8,749.2,0.279,100.5,392.9,-0.139,0.157
"2018-09-18 21:00:00",-4.034,28.31,325.3,33.45,82.2,100.4,12.95,-1.015,-0.252,276.1,297.3,7.246,3.704,0.769,17.91,142,750.4,0.268,100.4,398.2,-0.13,0.158
"2018-09-18 22:00:00",-4.002,27.67,319.9,32.25,84.5,100.4,12.95,-0.845,-0.302,280.9,297.7,6.813,4.075,0.852,18,143.8,747.4,0.22,100.4,399.7,-0.158,0.18
"2018-09-18 23:00:00",-4.052,27.5,316.1,32.46,84.1,100.3,12.95,-1.095,-0.387,275.5,297.1,6.217,4.811,0.675,17.9,141.6,746.9,0.22,100.3,400.2,-0.248,0.183
"2018-09-19 00:00:00",-4.151,26.42,309.1,30.69,83.6,100.3,12.95,-1.19,-0.32,273.1,296.5,5.22,5.412,0.669,17.89,141.2,746.2,0.213,100.2,400.9,-0.232,0.161
"2018-09-19 01:00:00",-3.666,23.99,308.3,28.01,85.5,100.2,12.95,-0.86,-0.18,283.2,298.4,4.423,4.965,0.552,17.86,147.1,740.2,0.155,100.2,402.1,0.014,0.162
"2018-09-19 02:00:00",-3.234,24.49,319.7,28.44,87.7,100.2,12.95,-0.76,-0.473,290.7,300.4,5.358,3.742,0.669,17.75,147.3,731.3,-0.115,100.2,402.7,0.194,0.168
"2018-09-19 03:00:00",-3.334,16.21,340.3,24.34,90.2,100.2,12.95,-0.935,-0.459,287.4,300.1,4.201,1.197,0.431,17.93,144.9,725.6,-0.305,100.2,400.5,0.107,0.194
"2018-09-19 04:00:00",-3.332,8.63,23.03,21.8,90.5,100.2,12.95,-1.445,-0.23,276.3,298.1,1.477,-1.154,0.165,17.86,145,731.1,-0.112,100.2,365.3,0.135,0.195
"2018-09-19 05:00:00",-3.353,21.93,121.8,26.6,85,100.2,12.95,-1.54,-0.198,265.1,296.7,-4.675,-5.659,-0.332,17.82,151.1,744.5,0.423,100.2,311.6,-0.048,0.194
"2018-09-19 06:00:00",-3.531,27.21,102.1,31.68,83.8,100.3,12.95,-1.155,-0.266,277,297.1,-3.409,-8.57,-0.08,17.78,147,744.9,0.314,100.3,269.6,-0.239,0.192
"2018-09-19 07:00:00",-4.212,29.99,81.7,35.28,84.6,100.4,12.95,3.68,2.273,257.6,294.2,-0.665,-9.97,0.227,17.74,132.5,747,0.133,100.4,158.5,-0.523,0.189
"2018-09-19 08:00:00",-4.485,26.53,73.71,32.88,82,100.5,12.94,53,16.68,217.7,289.8,0.563,-8.88,0.333,17.66,119.8,754.7,0.258,100.5,133.8,-0.719,0.187
"2018-09-19 09:00:00",-3.51,27.41,58.22,32.67,77.08,100.5,12.95,138.3,41,208.5,292,2.857,-8.39,0.335,17.58,130.1,755.2,0.493,100.5,248.5,-0.412,0.188
"2018-09-19 10:00:00",-3.957,30.85,49.95,35.21,81.9,100.6,12.94,186.4,73.93,231.3,295.5,4.332,-8.75,0.41,17.47,118.1,752.8,0.331,100.6,167.2,-0.508,0.187
"2018-09-19 11:00:00",-4.652,24.91,42.82,33.09,77.87,100.6,12.95,197.7,89.9,239.3,294.9,4.308,-6.579,0.465,17.53,113.8,760.2,0.332,100.6,110.5,-0.739,0.187
"2018-09-19 12:00:00",-5.03,23.87,12.56,29.28,79.69,100.6,12.94,145,71.77,261.6,295.5,6.417,-2.781,0.613,17.51,107,760.7,0.262,100.6,64.21,-0.86,0.187
"2018-09-19 13:00:00",-5.716,25.79,342.9,31.68,81.1,100.6,12.94,102.7,51.53,273.7,294.2,7.211,1.401,0.809,17.55,98.9,761.6,0.123,100.6,282.9,-0.916,0.164
"2018-09-19 14:00:00",-5.206,32.46,321.7,41.07,83.9,100.5,12.94,102.2,49.8,281.9,296.1,7.838,4.9,0.964,17.57,91.5,753.8,0.096,100.5,404.1,-0.45,0.157
"2018-09-19 15:00:00",-4.757,38.73,304.1,44.59,85.7,100.4,12.94,94.4,44.41,284.5,297.8,6.729,8.68,0.804,17.49,94.2,747.7,0.004,100.3,404.8,-0.136,0.157
"2018-09-19 16:00:00",-3.062,34.47,305.3,43.82,88.5,100.2,12.95,80.7,36.42,294.5,303,5.797,7.648,0.754,17.41,84,723.3,-0.462,100.2,405.5,0.479,0.165
"2018-09-19 17:00:00",-0.668,26.61,355.7,38.38,91.4,100.2,12.95,70.91,31.43,303,310.9,7.413,-1.036,0.787,17.22,89,700.5,-0.426,100.2,407.9,1.655,0.197
"2018-09-19 18:00:00",0.046,39.26,17.02,46.85,88.4,100.2,12.95,22.82,9.84,304.5,312.8,10.31,-5.854,1.088,16.93,139.4,718.5,0.484,100.1,380.7,1.899,0.196
"2018-09-19 19:00:00",-0.185,38.74,12.08,45.02,89.1,100.2,12.95,7.588,3.275,302.7,312.1,10.69,-5.088,1.057,17.22,170.3,717.2,0.395,100.2,314,1.622,0.195
"2018-09-19 20:00:00",-0.09,38.77,13.14,46.36,88.4,100.2,12.95,-0.28,-0.306,306.4,312.3,10.88,-5.16,1.154,17.19,155.4,720.7,0.444,100.2,306.3,1.62,0.196
"2018-09-19 21:00:00",0.025,38.75,12.95,47.49,88,100.2,12.95,-1.17,-0.634,300.7,312.2,10.68,-4.926,1.055,17.14,158.1,724.2,0.686,100.2,297.8,1.583,0.196
"2018-09-19 22:00:00",-0.551,45.41,31.07,54.68,85.5,100.2,12.95,-1.635,-0.967,282.9,309.8,9.99,-10.16,0.899,17.27,97.3,732.6,0.853,100.2,347.8,1.484,0.246
"2018-09-19 23:00:00",-2.151,41.21,46.46,50.38,87,100.3,12.95,-1.79,-0.891,278.1,304.5,6.448,-11.12,0.665,16.96,-61.44,732.3,0.193,100.3,346.1,0.703,0.226
"2018-09-20 00:00:00",-3.375,37.3,61.15,46.92,90.9,100.5,12.94,-1.685,-0.437,263.4,299.7,3.152,-11.95,0.517,17.69,-140.6,705.1,-1.391,100.5,150.9,-0.068,0.19
"2018-09-20 01:00:00",-3.32,35.77,62.56,42.48,87.5,100.7,12.95,-1.865,-0.275,258.2,298.5,2.898,-11.58,0.428,17.08,-70.76,738.5,-0.057,100.7,128.3,-0.081,0.189
"2018-09-20 02:00:00",-3.296,33.34,62.24,39.65,75.47,100.8,12.95,-1.985,0.14,240.4,295.4,2.697,-10.7,0.401,17.1,-16.99,757,0.5,100.8,91,-0.156,0.187
"2018-09-20 03:00:00",-3.157,29.26,60.35,38.74,73.99,100.9,12.94,-1.615,-0.108,258.8,297,2.689,-9.2,0.486,17.03,-17.75,757.9,0.533,100.9,107,-0.085,0.188
"2018-09-20 04:00:00",-3.161,32.15,52.47,36.83,81.8,100.9,12.95,-1.505,-0.279,271.1,298.4,4.152,-9.55,0.446,17.04,-45.48,749.7,0.357,100.9,109.4,-0.121,0.189
"2018-09-20 05:00:00",-3.395,30.5,45.45,34.72,79.19,101,12.95,-1.35,-0.495,279.1,298.4,4.997,-8.38,0.531,17.11,-32.04,755.9,0.453,101,99.6,-0.206,0.189
"2018-09-20 06:00:00",-3.543,29.19,43.26,33.52,76.49,101.1,12.95,-1.15,-0.315,277.5,297.6,5.163,-7.845,0.474,17.16,-27.41,760.3,0.494,101.1,81.7,-0.289,0.188
"2018-09-20 07:00:00",-3.837,27.93,39.48,34.29,75.42,101.2,12.95,0.945,0.504,278.3,296.9,5.437,-6.964,0.486,17.19,-30.33,763.1,0.454,101.2,65.81,-0.41,0.187
"2018-09-20 08:00:00",-4.156,25.05,40.83,30.48,73.78,101.2,12.95,17.31,6.935,275.2,296.1,4.608,-6.308,0.421,17.25,-32.3,765.4,0.396,101.2,54.7,-0.529,0.187
"2018-09-20 09:00:00",-4.646,27.59,56.7,34.43,81.2,101.3,12.95,59.44,23.54,274,295.9,2.92,-8.06,0.263,17.35,-53.61,760.7,0.151,101.3,39.69,-0.755,0.187
"2018-09-20 10:00:00",-4.273,23.46,51.99,33.87,74.24,101.4,12.95,114.6,40.95,270.8,297,3.26,-7.161,0.346,17.4,-0.77,767.4,0.384,101.4,61.81,-0.64,0.187
"2018-09-20 11:00:00",-3.445,24.1,50.46,31.4,69.1,101.4,12.94,302.1,91.8,228.9,298.7,3.535,-7.357,0.253,17.45,16,767.9,0.485,101.4,151,-0.324,0.188
"2018-09-20 12:00:00",-3.234,23.82,53.2,29.21,68.88,101.5,12.95,282.3,95.6,234.8,301,3.142,-7.194,0.385,17.43,20.88,766.8,0.517,101.5,95.8,-0.281,0.19
"2018-09-20 13:00:00",-2.905,25.67,57.24,32.67,69.74,101.6,12.95,381,134.1,242.8,306.7,2.623,-7.565,0.361,17.41,23.48,767,0.567,101.5,126,-0.141,0.191
"2018-09-20 14:00:00",-2.836,22.86,57.38,28.01,69.63,101.6,12.95,404.7,145.2,206.1,307.3,2.526,-7.331,0.292,17.4,23.67,767.6,0.602,101.6,173.6,-0.146,0.19
"2018-09-20 15:00:00",-2.777,21.64,48.09,26.11,66.18,101.7,12.95,365.8,135.7,201.4,307.3,3.494,-6.35,0.284,17.44,27.81,769.3,0.55,101.7,167.6,-0.206,0.19
"2018-09-20 16:00:00",-2.736,20.05,38.26,22.65,65.01,101.8,12.95,303.3,122.4,200.8,307.4,4.089,-5.171,0.325,17.47,29.85,770.1,0.549,101.8,118.9,-0.134,0.19
"2018-09-20 17:00:00",-2.854,14.59,35.19,22.93,64.47,101.8,12.95,158.1,66.94,223.2,305.5,3.8,-4.276,0.367,17.45,30.54,769.8,0.524,101.9,40.87,-0.099,0.192
"2018-09-20 18:00:00",-2.993,1.969,39.2,13.69,65.52,101.9,12.95,43.05,19.79,217.9,299.5,3.005,-3.522,0.288,17.42,24.17,769.1,0.496,101.9,27.89,-0.277,0.193
"2018-09-20 19:00:00",-2.997,0.154,42.82,5.08,65.41,102,12.95,25.28,17.77,228.9,298,2.628,-3.234,0.186,17.43,26.03,769.5,0.51,102,27.55,-0.26,0.193
"2018-09-20 20:00:00",-3.036,12.06,358.6,17.08,63.96,102,12.95,-0.35,0.945,245.8,297.3,3.783,-0.415,0.396,17.47,27.29,770.4,0.466,102,19.95,-0.316,0.195
"2018-09-20 21:00:00",-3.271,11.38,358.1,15.38,66.49,102.1,12.95,-4.316,0.653,200.8,291.4,3.748,-0.403,0.395,17.41,12.95,770,0.422,102.1,17.06,-0.538,0.193
"2018-09-20 22:00:00",-3.442,11.1,358.5,13.41,68.67,102.1,12.95,-4.336,0.639,199,289.9,3.866,-0.411,0.395,17.4,7.756,770.3,0.409,102.1,20.24,-0.639,0.192
"2018-09-20 23:00:00",-3.473,9.2,350.2,14.68,64.53,102.1,12.95,-4.366,0.756,200.3,288.7,3.244,0.112,0.347,17.47,14.76,772.1,0.361,102.1,23.62,-0.663,0.191
"2018-09-21 00:00:00",-3.317,12.88,321.7,19.83,64.72,102.1,12.95,-3.376,0.477,223.2,291.2,3.249,2.33,0.408,17.46,18.17,771.4,0.416,102.1,29.61,-0.6,0.192
"2018-09-21 01:00:00",-2.897,18.47,314.8,25.33,73.42,102.1,12.95,-1.215,-0.243,280.2,298.7,4.027,3.563,0.542,17.33,9.9,765.4,0.567,102.1,41.28,-0.363,0.194
"2018-09-21 02:00:00",-2.701,24.86,307.7,28.79,83.1,102,12.96,-0.885,-0.464,291.6,301.4,4.498,5.284,0.61,17.46,-17.99,750.7,0.16,102,221.9,-0.095,0.178
"2018-09-21 03:00:00",-2.997,22.9,330,26.81,89.4,102,12.95,-1.04,-0.45,287.5,301.3,5.859,2.653,0.725,17.41,-66.08,735.9,-0.428,102,395.3,0.089,0.164
"2018-09-21 04:00:00",-3.178,21.67,333.9,26.6,90.8,102,12.95,-0.935,-0.414,288.8,300.8,5.797,2.123,0.595,17.67,-78.31,727.4,-0.849,102,398,0.092,0.164
"2018-09-21 05:00:00",-3.485,22.12,335.5,27.24,90,102,12.95,-1.035,-0.437,285.6,299.8,5.99,1.908,0.664,17.03,-87.6,747.1,-0.159,102.1,400,0.021,0.161
"2018-09-21 06:00:00",-4.259,21.62,322.7,27.24,91.1,102.1,12.95,-0.94,-0.576,284.4,297.9,4.924,3.175,0.577,17.49,-100.1,734.2,-0.982,102.1,401.2,-0.254,0.166
"2018-09-21 07:00:00",-5.692,20.27,320.2,26.53,92.9,102.1,12.94,1.495,0.378,265.7,292.5,4.443,3.167,0.584,18.69,-157.8,678,-3.515,102.1,392.6,-0.828,0.182
"2018-09-21 08:00:00",-5.909,18.89,338.8,23.92,92.5,102.1,12.94,52.19,11.05,229.1,288.9,5.079,1.267,0.617,16.98,-171,749.8,-0.877,102.1,330.9,-1.016,0.189
"2018-09-21 09:00:00",-4.95,13.95,320.7,20.32,90.5,102.1,12.94,119.4,30.04,254.5,294.2,3.298,2.177,0.396,16.93,-121.1,767.8,0.226,102.1,374.5,-0.66,0.191
"2018-09-21 10:00:00",-4.003,10.68,308.4,15.73,87.5,102.1,12.95,100,29.54,282,300.6,1.962,2.364,0.228,16.98,-94.9,763.6,0.374,102,354.4,-0.26,0.196
"2018-09-21 11:00:00",-3.435,15.69,310.3,19.05,86.3,102,12.95,117.7,35.78,282.1,302.9,2.787,3.123,0.377,16.96,-85.3,761,0.44,102,354.9,-0.136,0.197
"2018-09-21 12:00:00",-3.461,17.6,309.7,24.41,85.9,102,12.95,189.3,56.43,276.4,304.7,3.201,3.516,0.439,17.04,-74.84,763.5,0.518,102,369.9,-0.159,0.198
"2018-09-21 13:00:00",-3.484,20.19,309.1,25.05,81.4,101.9,12.95,195.9,59.6,273.7,305.3,3.844,4.257,0.505,17.32,-33.79,767.5,0.604,101.9,317.7,-0.261,0.195
"2018-09-21 14:00:00",-2.677,21.79,305.4,27.45,78.99,101.9,12.95,233.4,71.86,260.1,307.7,3.687,4.763,0.434,17.27,-25.61,765.5,0.736,101.9,402,0.425,0.17
"2018-09-21 15:00:00",-2.276,23.89,304.4,28.72,79.73,101.9,12.95,325.2,104.2,227.2,309.8,3.729,5.15,0.565,17.24,-23.36,764.9,0.819,101.8,403.1,0.805,0.17
"2018-09-21 16:00:00",-2.339,23.44,308.9,27.73,77.42,101.8,12.95,277.6,98.6,217.8,309.4,4.137,4.757,0.581,17.31,-14.55,766.5,0.846,101.8,403.9,0.925,0.169
"2018-09-21 17:00:00",-2.306,21.87,304.5,25.54,79.84,101.8,12.96,185.2,74.64,224.5,308.3,3.489,4.694,0.498,17.14,-35.07,763.8,0.812,101.8,404.4,1.101,0.169
"2018-09-21 18:00:00",-2.35,24.76,307.5,28.29,82.7,101.8,12.96,74.44,29.39,254.1,307,4.255,5.06,0.599,16.95,-55.27,757.9,0.663,101.8,404.6,0.833,0.168
"2018-09-21 19:00:00",-2.196,25.78,305.7,29.35,84.2,101.8,12.95,14.58,5.477,255,304.2,4.296,5.469,0.547,16.84,-70.44,752.8,0.534,101.8,404.9,0.421,0.166
"2018-09-21 20:00:00",-1.662,28.01,303.8,32.1,83.6,101.7,12.95,-1.115,0.495,245.5,303.5,4.4,6.04,0.585,16.78,-67.72,750,0.603,101.7,405,0.576,0.167
"2018-09-21 21:00:00",-1.522,29.48,298.4,34.79,85.8,101.7,12.95,-1.82,-0.171,269.2,305.2,4.092,6.959,0.633,16.7,-79.51,744.9,0.487,101.6,405.2,0.573,0.167
"2018-09-21 22:00:00",-1.438,27.12,297.9,33.3,84.6,101.6,12.96,-1.175,-0.329,286.4,306.4,3.9,6.823,0.577,16.79,-54.03,750,0.716,101.6,405.3,0.672,0.169
"2018-09-21 23:00:00",-1.314,28.94,297.2,32.95,84.6,101.6,12.95,-1.115,-0.279,287.5,306.8,4.093,7.404,0.655,16.75,-60.49,747.5,0.681,101.5,405.4,0.816,0.169
"2018-09-22 00:00:00",-1.369,28.97,306.4,33.37,85.7,101.5,12.95,-1.265,-0.378,280.9,306.2,5.523,6.383,0.761,16.71,-71.9,744.3,0.579,101.5,405.5,0.83,0.169
"2018-09-22 01:00:00",-1.276,29.86,300.7,34.08,84.7,101.5,12.95,-1.35,-0.221,276.6,305.9,4.966,7.227,0.666,16.71,-61.41,746.5,0.694,101.4,405.6,0.954,0.169
"2018-09-22 02:00:00",-1.373,32.5,299.2,39.73,84.6,101.4,12.95,-1.315,-0.221,278,305.9,5.047,8.01,0.69,16.72,-58.91,748.3,0.709,101.4,405.5,0.978,0.17
